FECHA,ADUA_DESC,PAIS_DESC,PESO_NETO,FOB_DOLPOL_KG,VARIEDAD,TIPO DE PRODUCTO (ORGANICO CONVENCIONAL)
20231008,PAITA,NETHERLANDS,4341,8.385164708592491,VENTURA,NO ORGANICO
20231008,PAITA,NETHERLANDS,11700,12.137094017094016,SIN_VARIEDAD,NO ORGANICO
20231008,PAITA,NETHERLANDS,12480,10.618589743589743,SIN_VARIEDAD,NO ORGANICO
20231008,CHICLAYO,NETHERLANDS,17353,9.800092203077277,SIN_VARIEDAD,NO ORGANICO
20231008,CHICLAYO,NETHERLANDS,9135,8.924028461959496,SIN_VARIEDAD,NO ORGANICO
20231008,PAITA,NETHERLANDS,19600,7.6748979591836735,SIN_VARIEDAD,NO ORGANICO
20231008,PAITA,NETHERLANDS,19600,5.881581632653061,SIN_VARIEDAD,NO ORGANICO
20231008,SALAVERRY,NETHERLANDS,16965,10.0,SIN_VARIEDAD,NO ORGANICO
20231008,SALAVERRY,NETHERLANDS,17920,10.9375,SIN_VARIEDAD,NO ORGANICO
20231009,CHICLAYO,NETHERLANDS,11700,8.285982905982905,VENTURA,NO ORGANICO
20231009,CHICLAYO,NETHERLANDS,11700,7.128119658119658,VENTURA,NO ORGANICO
20231011,PISCO,NETHERLANDS,11700,6.351282051282051,VENTURA,NO ORGANICO
20231011,PISCO,NETHERLANDS,11700,7.596410256410256,VENTURA,NO ORGANICO
20231011,CHICLAYO,NETHERLANDS,12285,9.8,SIN_VARIEDAD,NO ORGANICO
20231013,CHICLAYO,NETHERLANDS,4896,4.0,ATLAS,NO ORGANICO
20231013,CHICLAYO,NETHERLANDS,14688,4.0,VENTURA,NO ORGANICO
20231013,CHICLAYO,NETHERLANDS,18900,9.8,SIN_VARIEDAD,NO ORGANICO
20231015,PAITA,NETHERLANDS,19600,5.25484693877551,SIN_VARIEDAD,NO ORGANICO
20231015,PAITA,NETHERLANDS,12240,10.254656862745097,SIN_VARIEDAD,NO ORGANICO
20231015,PAITA,NETHERLANDS,13194,2.690010610883735,SIN_VARIEDAD,NO ORGANICO
20231018,PISCO,NETHERLANDS,11700,7.158034188034188,VENTURA,NO ORGANICO
20231018,PISCO,NETHERLANDS,11700,8.259230769230768,VENTURA,NO ORGANICO
20231018,PISCO,NETHERLANDS,11700,7.605897435897436,VENTURA,NO ORGANICO
20231018,PISCO,NETHERLANDS,11700,6.262136752136752,VENTURA,NO ORGANICO
20231018,PISCO,NETHERLANDS,11700,7.707692307692308,VENTURA,NO ORGANICO
20231018,SALAVERRY,NETHERLANDS,11700,6.72957264957265,SEKOYA,NO ORGANICO
20231019,CHICLAYO,NETHERLANDS,12240,8.495833333333334,VENTURA,NO ORGANICO
20231019,CHICLAYO,NETHERLANDS,12480,8.534455128205128,VENTURA,NO ORGANICO
20231022,SALAVERRY,NETHERLANDS,18720,13.0,SIN_VARIEDAD,NO ORGANICO
20231022,PAITA,NETHERLANDS,1932,8.115942028985508,SEKOYA,NO ORGANICO
20231022,PAITA,NETHERLANDS,10173,8.115993315639438,SEKOYA,NO ORGANICO
20231022,PAITA,NETHERLANDS,2925,9.662905982905983,SEKOYA,NO ORGANICO
20231022,PAITA,NETHERLANDS,915,5.0,VENTURA,NO ORGANICO
20230820,PAITA,NETHERLANDS,9,10.222222222222221,MATIAS,NO ORGANICO
20230820,PAITA,NETHERLANDS,2103,10.821683309557775,SEKOYA,NO ORGANICO
20230820,PAITA,NETHERLANDS,9549,10.821447271965651,SEKOYA,NO ORGANICO
20230820,PAITA,NETHERLANDS,7038,10.27152600170503,VENTURA,NO ORGANICO
20230824,PISCO,NETHERLANDS,12672,10.379892676767676,VENTURA,NO ORGANICO
20230827,PAITA,NETHERLANDS,11700,11.82905982905983,SEKOYA,NO ORGANICO
20230827,PAITA,NETHERLANDS,30,10.266666666666667,AZRA,NO ORGANICO
20230827,PAITA,NETHERLANDS,18,10.277777777777779,MATIAS,NO ORGANICO
20230827,PAITA,NETHERLANDS,2061,10.809315866084425,SEKOYA,NO ORGANICO
20230827,PAITA,NETHERLANDS,9672,10.809346567411083,SEKOYA,NO ORGANICO
20230827,PAITA,NETHERLANDS,6939,10.25925925925926,VENTURA,NO ORGANICO
20230827,PAITA,NETHERLANDS,19600,10.451173469387754,SIN_VARIEDAD,NO ORGANICO
20230827,CHICLAYO,NETHERLANDS,12240,9.737990196078432,VENTURA,NO ORGANICO
20230827,CHICLAYO,NETHERLANDS,12240,9.737990196078432,VENTURA,NO ORGANICO
20230827,CHICLAYO,NETHERLANDS,10560,9.585795454545455,VENTURA,NO ORGANICO
20230827,CHICLAYO,NETHERLANDS,13200,9.386439393939394,VENTURA,NO ORGANICO
20230830,SALAVERRY,NETHERLANDS,12480,10.768269230769231,SIN_VARIEDAD,NO ORGANICO
20230830,CHICLAYO,NETHERLANDS,10485,12.80963280877444,VENTURA,NO ORGANICO
20230903,PAITA,NETHERLANDS,19600,9.881785714285714,SIN_VARIEDAD,NO ORGANICO
20230903,SALAVERRY,NETHERLANDS,14688,10.5817674291939,SIN_VARIEDAD,NO ORGANICO
20230903,PAITA,NETHERLANDS,24,10.958333333333334,AZRA,NO ORGANICO
20230903,PAITA,NETHERLANDS,9,11.0,MATIAS,NO ORGANICO
20230903,PAITA,NETHERLANDS,2241,11.50557786702365,SEKOYA,NO ORGANICO
20230903,PAITA,NETHERLANDS,11997,11.505793114945403,SEKOYA,NO ORGANICO
20230903,PAITA,NETHERLANDS,4449,10.955720386603732,VENTURA,NO ORGANICO
20230906,SALAVERRY,NETHERLANDS,12480,10.96386217948718,SIN_VARIEDAD,NO ORGANICO
20230906,PISCO,NETHERLANDS,11700,11.0,VENTURA,NO ORGANICO
20230906,PISCO,NETHERLANDS,11700,11.55948717948718,VENTURA,NO ORGANICO
20230906,PISCO,NETHERLANDS,11700,11.585384615384616,VENTURA,NO ORGANICO
20230906,PISCO,NETHERLANDS,11700,11.46008547008547,VENTURA,NO ORGANICO
20230910,SALAVERRY,NETHERLANDS,11428,4.999824991249563,SIN_VARIEDAD,NO ORGANICO
20230910,SALAVERRY,NETHERLANDS,8172,5.000244738130201,SIN_VARIEDAD,NO ORGANICO
20230910,SALAVERRY,NETHERLANDS,16848,5.0,SIN_VARIEDAD,NO ORGANICO
20230910,SALAVERRY,NETHERLANDS,1872,5.0,SIN_VARIEDAD,NO ORGANICO
20230910,CHICLAYO,NETHERLANDS,11844,11.045930428909152,VENTURA,NO ORGANICO
20230910,CHICLAYO,NETHERLANDS,12480,10.389022435897436,VENTURA,NO ORGANICO
20230910,CHICLAYO,NETHERLANDS,13200,10.42219696969697,VENTURA,NO ORGANICO
20230910,PAITA,NETHERLANDS,51,10.686274509803921,AZRA,NO ORGANICO
20230910,PAITA,NETHERLANDS,12,10.666666666666666,MATIAS,NO ORGANICO
20230910,PAITA,NETHERLANDS,10989,11.227227227227226,SEKOYA,NO ORGANICO
20230910,PAITA,NETHERLANDS,3744,11.227297008547009,SEKOYA,NO ORGANICO
20230910,PAITA,NETHERLANDS,3924,10.684760448521917,VENTURA,NO ORGANICO
20230911,PAITA,NETHERLANDS,2925,3.6505982905982908,BILOXI,NO ORGANICO
20230911,SALAVERRY,NETHERLANDS,12240,7.909967320261438,SIN_VARIEDAD,NO ORGANICO
20230911,SALAVERRY,NETHERLANDS,1147,7.911944202266783,SIN_VARIEDAD,NO ORGANICO
20230911,SALAVERRY,NETHERLANDS,11333,7.910262066531368,SIN_VARIEDAD,NO ORGANICO
20230913,PAITA,NETHERLANDS,19600,8.709591836734694,SIN_VARIEDAD,NO ORGANICO
20230917,PAITA,NETHERLANDS,27,10.407407407407407,AZRA,NO ORGANICO
20230917,PAITA,NETHERLANDS,9,10.444444444444445,MATIAS,NO ORGANICO
20230917,PAITA,NETHERLANDS,4245,10.950765606595995,SEKOYA,NO ORGANICO
20230917,PAITA,NETHERLANDS,10422,10.950873152945691,SEKOYA,NO ORGANICO
20230917,PAITA,NETHERLANDS,4017,10.408264874284292,VENTURA,NO ORGANICO
20230917,SALAVERRY,NETHERLANDS,10393,10.000192437217358,SIN_VARIEDAD,NO ORGANICO
20230917,SALAVERRY,NETHERLANDS,4295,10.99953434225844,SIN_VARIEDAD,NO ORGANICO
20230917,SALAVERRY,NETHERLANDS,7221,9.542722614596316,SIN_VARIEDAD,NO ORGANICO
20230917,SALAVERRY,NETHERLANDS,7989,9.830516960821129,SIN_VARIEDAD,NO ORGANICO
20230917,CHICLAYO,NETHERLANDS,11022,9.551805479949193,VENTURA,NO ORGANICO
20230917,CHICLAYO,NETHERLANDS,228,9.552631578947368,MIXTA,NO ORGANICO
20230917,CHICLAYO,NETHERLANDS,13200,10.862121212121211,VENTURA,NO ORGANICO
20230917,CHICLAYO,NETHERLANDS,12240,10.91470588235294,VENTURA,NO ORGANICO
20230923,CHICLAYO,NETHERLANDS,12480,6.951442307692307,SIN_VARIEDAD,NO ORGANICO
20230924,PAITA,NETHERLANDS,6552,9.759310134310134,SEKOYA,NO ORGANICO
20230924,PAITA,NETHERLANDS,8424,9.75925925925926,SEKOYA,NO ORGANICO
20230924,PAITA,NETHERLANDS,3744,9.216613247863247,VENTURA,NO ORGANICO
20230102,CHICLAYO,NETHERLANDS,11250,4.786222222222222,SIN_VARIEDAD,NO ORGANICO
20230106,CHICLAYO,NETHERLANDS,14688,4.761505991285403,SIN_VARIEDAD,NO ORGANICO
20230110,PAITA,NETHERLANDS,10530,5.05622032288699,BILOXI,NO ORGANICO
20230110,CHICLAYO,NETHERLANDS,15000,4.152,VENTURA,NO ORGANICO
20230110,CHICLAYO,NETHERLANDS,15000,4.28,SIN_VARIEDAD,NO ORGANICO
20230110,CHICLAYO,NETHERLANDS,15000,4.28,SIN_VARIEDAD,NO ORGANICO
20230110,CHICLAYO,NETHERLANDS,15840,4.815025252525253,SIN_VARIEDAD,NO ORGANICO
20230110,CHICLAYO,NETHERLANDS,18900,5.132010582010582,SIN_VARIEDAD,NO ORGANICO
20230114,CHICLAYO,NETHERLANDS,14688,4.815019063180828,SIN_VARIEDAD,NO ORGANICO
20230114,CHICLAYO,NETHERLANDS,14688,4.815019063180828,SIN_VARIEDAD,NO ORGANICO
20230114,CHICLAYO,NETHERLANDS,14688,4.815019063180828,SIN_VARIEDAD,NO ORGANICO
20230114,CHICLAYO,NETHERLANDS,14688,4.815019063180828,SIN_VARIEDAD,NO ORGANICO
20230116,CHICLAYO,NETHERLANDS,14688,4.815019063180828,SIN_VARIEDAD,NO ORGANICO
20230127,PAITA,NETHERLANDS,9945,4.666666666666667,BILOXI,NO ORGANICO
20230212,CHICLAYO,NETHERLANDS,12015,7.904785684560966,SIN_VARIEDAD,NO ORGANICO
20230212,CHICLAYO,NETHERLANDS,11970,6.873015873015873,SIN_VARIEDAD,NO ORGANICO
20230212,CHICLAYO,NETHERLANDS,11970,6.873015873015873,SIN_VARIEDAD,NO ORGANICO
20230219,CHICLAYO,NETHERLANDS,12960,6.9477623456790125,SIN_VARIEDAD,NO ORGANICO
20230219,CHICLAYO,NETHERLANDS,12015,8.878568456096547,SIN_VARIEDAD,NO ORGANICO
20230221,CHIMBOTE,NETHERLANDS,12911,7.255905816745411,SIN_VARIEDAD,NO ORGANICO
20230221,CHIMBOTE,NETHERLANDS,11700,7.684358974358974,SIN_VARIEDAD,NO ORGANICO
20230221,CHIMBOTE,NETHERLANDS,17268,7.411802177438036,SIN_VARIEDAD,NO ORGANICO
20230226,CHICLAYO,NETHERLANDS,7507,6.723990941787664,SIN_VARIEDAD,NO ORGANICO
20230515,PAITA,NETHERLANDS,19573,5.800337199202984,KESTREL,NO ORGANICO
20230515,PAITA,NETHERLANDS,11,5.7272727272727275,ROCIO,NO ORGANICO
20230522,PAITA,NETHERLANDS,19584,5.817861519607843,KESTREL,NO ORGANICO
20230528,PAITA,NETHERLANDS,15840,4.8694444444444445,SIN_VARIEDAD,NO ORGANICO
20230605,PAITA,NETHERLANDS,19584,6.20327818627451,KESTREL,NO ORGANICO
20230611,SALAVERRY,NETHERLANDS,11830,6.173879966187658,SIN_VARIEDAD,NO ORGANICO
20230618,CHICLAYO,NETHERLANDS,14058,4.418480580452411,SIN_VARIEDAD,NO ORGANICO
20230620,PAITA,NETHERLANDS,19584,6.211141748366013,KESTREL,NO ORGANICO
20230625,PAITA,NETHERLANDS,17952,4.84408422459893,KESTREL,NO ORGANICO
20230628,SALAVERRY,NETHERLANDS,17920,5.46875,SIN_VARIEDAD,NO ORGANICO
20230702,CHICLAYO,NETHERLANDS,7281,5.237192693311358,SIN_VARIEDAD,NO ORGANICO
20230711,PAITA,NETHERLANDS,39,5.0256410256410255,AZRA,NO ORGANICO
20230711,PAITA,NETHERLANDS,12,5.0,MATIAS,NO ORGANICO
20230711,PAITA,NETHERLANDS,7767,5.568173039783701,SEKOYA,NO ORGANICO
20230711,PAITA,NETHERLANDS,3063,5.022853411687888,VENTURA,NO ORGANICO
20230717,PAITA,NETHERLANDS,12,4.583333333333333,AZRA,NO ORGANICO
20230717,PAITA,NETHERLANDS,9,4.555555555555555,MATIAS,NO ORGANICO
20230717,PAITA,NETHERLANDS,10203,5.841517200823287,SEKOYA,NO ORGANICO
20230717,PAITA,NETHERLANDS,2805,4.568627450980392,VENTURA,NO ORGANICO
20230805,SALAVERRY,NETHERLANDS,17230,9.591642484039467,SIN_VARIEDAD,NO ORGANICO
20230806,SALAVERRY,NETHERLANDS,13104,4.727640415140415,BILOXI,NO ORGANICO
20230806,SALAVERRY,NETHERLANDS,1872,4.727564102564102,VENTURA,NO ORGANICO
20230806,SALAVERRY,NETHERLANDS,1872,5.455128205128205,SEKOYA,NO ORGANICO
20230806,SALAVERRY,NETHERLANDS,1872,5.455128205128205,SEKOYA,NO ORGANICO
20230806,SALAVERRY,NETHERLANDS,12618,7.21080995403392,SIN_VARIEDAD,NO ORGANICO
20230806,PAITA,NETHERLANDS,6,7.333333333333333,AZRA,NO ORGANICO
20230806,PAITA,NETHERLANDS,9,7.333333333333333,AZRA,NO ORGANICO
20230806,PAITA,NETHERLANDS,3,7.333333333333333,MATIAS,NO ORGANICO
20230806,PAITA,NETHERLANDS,579,7.877374784110535,SEKOYA,NO ORGANICO
20230806,PAITA,NETHERLANDS,9933,8.16389811738649,SEKOYA,NO ORGANICO
20230806,PAITA,NETHERLANDS,7488,7.3314636752136755,VENTURA,NO ORGANICO
20230809,SALAVERRY,NETHERLANDS,12240,5.609967320261438,SIN_VARIEDAD,NO ORGANICO
20230810,SALAVERRY,NETHERLANDS,19600,10.249744897959184,SIN_VARIEDAD,NO ORGANICO
20230813,PAITA,NETHERLANDS,19600,7.409642857142857,SIN_VARIEDAD,NO ORGANICO
20230813,PAITA,NETHERLANDS,11700,9.87051282051282,SEKOYA,NO ORGANICO
20230820,PAITA,NETHERLANDS,19600,9.704081632653061,SIN_VARIEDAD,NO ORGANICO
20230820,PAITA,NETHERLANDS,19600,6.698979591836735,SIN_VARIEDAD,NO ORGANICO
20230820,CHICLAYO,NETHERLANDS,12240,8.428513071895425,VENTURA,NO ORGANICO
20230820,CHICLAYO,NETHERLANDS,10560,8.27907196969697,VENTURA,NO ORGANICO
20230820,PAITA,NETHERLANDS,21,10.285714285714286,AZRA,NO ORGANICO
20231125,SALAVERRY,SAUDI ARABIA,11700,6.9597435897435895,SIN_VARIEDAD,NO ORGANICO
20231202,SALAVERRY,SAUDI ARABIA,11700,6.831196581196581,SIN_VARIEDAD,NO ORGANICO
20231202,SALAVERRY,SAUDI ARABIA,11700,6.831196581196581,SIN_VARIEDAD,NO ORGANICO
20231111,SALAVERRY,SAUDI ARABIA,11700,7.180598290598291,SIN_VARIEDAD,NO ORGANICO
20231118,SALAVERRY,SAUDI ARABIA,11700,6.914871794871795,SIN_VARIEDAD,NO ORGANICO
20231202,SALAVERRY,SAUDI ARABIA,11700,6.831196581196581,SIN_VARIEDAD,NO ORGANICO
20231125,SALAVERRY,SAUDI ARABIA,11700,6.9597435897435895,SIN_VARIEDAD,NO ORGANICO
20231125,SALAVERRY,SAUDI ARABIA,11700,6.9597435897435895,SIN_VARIEDAD,NO ORGANICO
20230810,CHICLAYO,SINGAPORE,11250,6.5,SIN_VARIEDAD,NO ORGANICO
20230607,PAITA,SINGAPORE,11700,6.863247863247863,KESTREL,NO ORGANICO
20230615,PAITA,THAILAND,11700,7.333333333333333,KESTREL,NO ORGANICO
20230615,PAITA,THAILAND,387,6.537467700258398,VENTURA,NO ORGANICO
20231019,CHICLAYO,THAILAND,12060,9.87653399668325,SIN_VARIEDAD,NO ORGANICO
20231012,CHICLAYO,THAILAND,11993,9.876594680230134,SIN_VARIEDAD,NO ORGANICO
20230906,PISCO,THAILAND,11700,7.6986324786324785,SIN_VARIEDAD,NO ORGANICO
20230629,PAITA,THAILAND,12,6.5,ATLAS,NO ORGANICO
20230629,PAITA,THAILAND,1972,6.540060851926977,VENTURA,NO ORGANICO
20230629,PAITA,THAILAND,9716,6.53808151502676,KESTREL,NO ORGANICO
20230615,PAITA,THAILAND,11313,6.538495536108901,KESTREL,NO ORGANICO
20230906,PISCO,"TAIWAN, PROVINCE OF CHINA",11700,7.5547008547008545,SIN_VARIEDAD,NO ORGANICO
20231116,CHICLAYO,"TAIWAN, PROVINCE OF CHINA",11250,5.794044444444444,VENTURA,NO ORGANICO
20231006,CHICLAYO,"TAIWAN, PROVINCE OF CHINA",11813,9.799542876492,SIN_VARIEDAD,NO ORGANICO
20231006,CHICLAYO,"TAIWAN, PROVINCE OF CHINA",12285,9.8,SIN_VARIEDAD,NO ORGANICO
20230825,CHICLAYO,"TAIWAN, PROVINCE OF CHINA",11565,9.8,SIN_VARIEDAD,NO ORGANICO
20231130,CHICLAYO,"TAIWAN, PROVINCE OF CHINA",12285,9.8,SIN_VARIEDAD,NO ORGANICO
20231123,CHICLAYO,"TAIWAN, PROVINCE OF CHINA",11700,9.8,SIN_VARIEDAD,NO ORGANICO
20231014,CHICLAYO,"TAIWAN, PROVINCE OF CHINA",12285,9.8,SIN_VARIEDAD,NO ORGANICO
20231014,CHICLAYO,"TAIWAN, PROVINCE OF CHINA",11925,9.8,SIN_VARIEDAD,NO ORGANICO
20230622,CHICLAYO,"TAIWAN, PROVINCE OF CHINA",11250,7.0,SIN_VARIEDAD,NO ORGANICO
20231116,CHICLAYO,"TAIWAN, PROVINCE OF CHINA",12285,9.8,SIN_VARIEDAD,NO ORGANICO
20230810,CHICLAYO,"TAIWAN, PROVINCE OF CHINA",12627,8.077215490615348,SIN_VARIEDAD,NO ORGANICO
20230108,SALAVERRY,UNITED STATES,14582,5.401865313400083,SIN_VARIEDAD,NO ORGANICO
20230113,CHICLAYO,UNITED STATES,16646,4.2971284392646885,SIN_VARIEDAD,NO ORGANICO
20230113,CHICLAYO,UNITED STATES,16646,4.530637991108975,VENTURA,NO ORGANICO
20230113,CHICLAYO,UNITED STATES,16646,4.530637991108975,VENTURA,NO ORGANICO
20230113,CHICLAYO,UNITED STATES,16646,4.530637991108975,VENTURA,NO ORGANICO
20230113,CHIMBOTE,UNITED STATES,2497,9.803764517420905,BILOXI,ORGANICO
20230113,CHIMBOTE,UNITED STATES,6376,10.144291091593475,BILOXI,ORGANICO
20230120,CHICLAYO,UNITED STATES,16646,4.530637991108975,SIN_VARIEDAD,NO ORGANICO
20230120,CHICLAYO,UNITED STATES,16646,4.530637991108975,SIN_VARIEDAD,NO ORGANICO
20230120,CHICLAYO,UNITED STATES,14443,5.000069237693,VENTURA,NO ORGANICO
20230120,CHICLAYO,UNITED STATES,14443,5.000069237693,SIN_VARIEDAD,NO ORGANICO
20230120,CHICLAYO,UNITED STATES,16646,4.530637991108975,SIN_VARIEDAD,NO ORGANICO
20230120,CHICLAYO,UNITED STATES,16646,4.530637991108975,SIN_VARIEDAD,NO ORGANICO
20230120,CHICLAYO,UNITED STATES,16646,4.530637991108975,SIN_VARIEDAD,NO ORGANICO
20230120,CHICLAYO,UNITED STATES,16646,4.530637991108975,SIN_VARIEDAD,NO ORGANICO
20230120,CHICLAYO,UNITED STATES,16646,4.530637991108975,SIN_VARIEDAD,NO ORGANICO
20230120,CHICLAYO,UNITED STATES,16646,4.530637991108975,SIN_VARIEDAD,NO ORGANICO
20230120,CHICLAYO,UNITED STATES,16646,4.530637991108975,SIN_VARIEDAD,NO ORGANICO
20230121,SALAVERRY,UNITED STATES,1977,3.3490136570561457,SIN_VARIEDAD,NO ORGANICO
20230121,SALAVERRY,UNITED STATES,13299,3.349274381532446,SIN_VARIEDAD,NO ORGANICO
20230123,CHICLAYO,UNITED STATES,16646,6.304878048780488,SIN_VARIEDAD,NO ORGANICO
20230126,CHIMBOTE,UNITED STATES,5630,4.902309058614565,BILOXI,ORGANICO
20230126,CHIMBOTE,UNITED STATES,6210,4.63768115942029,BILOXI,ORGANICO
20230128,CHICLAYO,UNITED STATES,13954,4.499856671922029,CORRINA,NO ORGANICO
20230128,CHICLAYO,UNITED STATES,11261,3.999911197939792,VENTURA,NO ORGANICO
20230202,CHICLAYO,UNITED STATES,13464,6.712195484254308,SIN_VARIEDAD,NO ORGANICO
20230209,CHICLAYO,UNITED STATES,13464,6.026663695781343,SIN_VARIEDAD,NO ORGANICO
20230209,CHICLAYO,UNITED STATES,15174,6.80815869250033,SIN_VARIEDAD,NO ORGANICO
20230209,CHICLAYO,UNITED STATES,15259,5.908054263057868,SIN_VARIEDAD,NO ORGANICO
20230209,CHICLAYO,UNITED STATES,12960,7.687345679012346,SIN_VARIEDAD,NO ORGANICO
20230211,SALAVERRY,UNITED STATES,2321,3.3498492029297715,SIN_VARIEDAD,NO ORGANICO
20230211,SALAVERRY,UNITED STATES,12954,3.3493901497606915,SIN_VARIEDAD,NO ORGANICO
20230216,SALAVERRY,UNITED STATES,13954,5.091156657589222,SIN_VARIEDAD,NO ORGANICO
20230217,SALAVERRY,UNITED STATES,12240,6.488153594771242,SIN_VARIEDAD,NO ORGANICO
20230220,SALAVERRY,UNITED STATES,14676,5.499931861542654,SIN_VARIEDAD,NO ORGANICO
20230220,SALAVERRY,UNITED STATES,16646,5.387180103328127,SIN_VARIEDAD,NO ORGANICO
20230220,SALAVERRY,UNITED STATES,16646,5.387180103328127,SIN_VARIEDAD,NO ORGANICO
20230220,SALAVERRY,UNITED STATES,12240,6.007352941176471,SIN_VARIEDAD,NO ORGANICO
20230220,SALAVERRY,UNITED STATES,12240,6.603758169934641,SIN_VARIEDAD,NO ORGANICO
20230425,CHIMBOTE,UNITED STATES,14257,4.836290944799046,SIN_VARIEDAD,NO ORGANICO
20230511,CHIMBOTE,UNITED STATES,15259,4.804902025034406,SIN_VARIEDAD,NO ORGANICO
20230526,PAITA,UNITED STATES,4007,3.689543299226354,ROCIO,NO ORGANICO
20230526,PAITA,UNITED STATES,15577,3.689734865506837,KESTREL,NO ORGANICO
20230526,PAITA,UNITED STATES,4578,5.0377894276976845,KESTREL,NO ORGANICO
20230526,PAITA,UNITED STATES,108,5.055555555555555,ATLAS,NO ORGANICO
20230526,PAITA,UNITED STATES,10573,5.038021375200984,ROCIO,NO ORGANICO
20230601,SALAVERRY,UNITED STATES,15259,5.281866439478341,SIN_VARIEDAD,ORGANICO
20230601,SALAVERRY,UNITED STATES,15259,5.281866439478341,SIN_VARIEDAD,NO ORGANICO
20230601,PAITA,UNITED STATES,7914,5.054713166540308,KESTREL,NO ORGANICO
20230601,PAITA,UNITED STATES,7312,5.054704595185996,ROCIO,NO ORGANICO
20230601,PAITA,UNITED STATES,34,5.0,ATLAS,NO ORGANICO
20230601,PAITA,UNITED STATES,14688,5.872004357298475,ROCIO,NO ORGANICO
20230608,SALAVERRY,UNITED STATES,15259,5.281866439478341,SIN_VARIEDAD,NO ORGANICO
20230612,PAITA,UNITED STATES,8586,3.7005590496156535,KESTREL,NO ORGANICO
20230612,PAITA,UNITED STATES,5771,3.7005718246404435,ROCIO,NO ORGANICO
20230612,PAITA,UNITED STATES,92,3.6956521739130435,VENTURA,NO ORGANICO
20230612,PAITA,UNITED STATES,239,3.694560669456067,ATLAS,NO ORGANICO
20230612,PAITA,UNITED STATES,10592,3.780966767371601,KESTREL,NO ORGANICO
20230612,PAITA,UNITED STATES,343,4.658892128279883,VENTURA,NO ORGANICO
20230612,PAITA,UNITED STATES,52,3.8076923076923075,ATLAS,NO ORGANICO
20230612,PAITA,UNITED STATES,4100,4.762195121951219,ROCIO,NO ORGANICO
20230615,CHICLAYO,UNITED STATES,14688,6.093818082788671,SIN_VARIEDAD,NO ORGANICO
20230615,CHICLAYO,UNITED STATES,13464,6.054218657159834,SIN_VARIEDAD,NO ORGANICO
20230616,PAITA,UNITED STATES,9905,4.786976274608784,ROCIO,NO ORGANICO
20230616,PAITA,UNITED STATES,784,4.630102040816326,VENTURA,NO ORGANICO
20230616,PAITA,UNITED STATES,4097,4.23602636075177,KESTREL,NO ORGANICO
20230616,PAITA,UNITED STATES,73,4.931506849315069,ATLAS,NO ORGANICO
20230616,PAITA,UNITED STATES,6567,4.901781635449977,KESTREL,NO ORGANICO
20230616,PAITA,UNITED STATES,7987,4.901715287341931,ROCIO,NO ORGANICO
20230616,PAITA,UNITED STATES,135,4.888888888888889,VENTURA,NO ORGANICO
20230620,PAITA,UNITED STATES,13901,3.431263937846198,ROCIO,NO ORGANICO
20230620,PAITA,UNITED STATES,1469,3.4309053778080325,VENTURA,NO ORGANICO
20230620,PAITA,UNITED STATES,388,3.4278350515463916,ATLAS,NO ORGANICO
20230620,PAITA,UNITED STATES,889,3.4330708661417324,KESTREL,NO ORGANICO
20230622,CHICLAYO,UNITED STATES,14688,4.220860566448802,SIN_VARIEDAD,NO ORGANICO
20230622,CHICLAYO,UNITED STATES,8078,3.6953453825204257,SIN_VARIEDAD,NO ORGANICO
20230630,PAITA,UNITED STATES,7785,4.788053949903661,ROCIO,NO ORGANICO
20230630,PAITA,UNITED STATES,6169,4.788296320311233,KESTREL,NO ORGANICO
20230630,PAITA,UNITED STATES,734,4.790190735694823,VENTURA,NO ORGANICO
20230630,PAITA,UNITED STATES,6630,3.8036199095022623,ROCIO,NO ORGANICO
20230630,PAITA,UNITED STATES,9156,3.803407601572739,KESTREL,NO ORGANICO
20230630,PAITA,UNITED STATES,29,3.7586206896551726,ATLAS,NO ORGANICO
20230630,PAITA,UNITED STATES,832,3.8052884615384617,VENTURA,NO ORGANICO
20230704,SALAVERRY,UNITED STATES,14529,4.392112327069998,SIN_VARIEDAD,NO ORGANICO
20230706,PAITA,UNITED STATES,12505,5.3831267493002795,KESTREL,NO ORGANICO
20230706,PAITA,UNITED STATES,665,5.383458646616542,VENTURA,NO ORGANICO
20230706,PAITA,UNITED STATES,3476,5.383199079401611,ROCIO,NO ORGANICO
20230707,PAITA,UNITED STATES,15259,5.353496297267187,KESTREL,NO ORGANICO
20230707,PAITA,UNITED STATES,5206,5.5787552823665,ROCIO,NO ORGANICO
20230707,PAITA,UNITED STATES,2289,5.670598514635212,VENTURA,NO ORGANICO
20230707,PAITA,UNITED STATES,8666,5.448188322178629,KESTREL,NO ORGANICO
20230711,PAITA,UNITED STATES,9488,3.4385539629005057,KESTREL,NO ORGANICO
20230711,PAITA,UNITED STATES,3482,3.4382538770821367,ROCIO,NO ORGANICO
20230711,PAITA,UNITED STATES,2023,3.438952051408799,VENTURA,NO ORGANICO
20230711,PAITA,UNITED STATES,266,3.4323308270676693,ATLAS,NO ORGANICO
20230711,PAITA,UNITED STATES,16646,4.178601465817614,KESTREL,NO ORGANICO
20230713,CHICLAYO,UNITED STATES,12826,6.428660533291751,SIN_VARIEDAD,NO ORGANICO
20230713,CHICLAYO,UNITED STATES,15667,4.756877513244399,BILOXI,NO ORGANICO
20230721,PAITA,UNITED STATES,6466,4.370862975564491,KESTREL,NO ORGANICO
